district_id,district_name,state,development_index,population_lakhs,rural_pct,literacy_rate,female_literacy_rate,sc_st_pct,bpl_pct,agricultural_hh_pct,avg_landholding_ha,internet_penetration,health_facilities_per_lakh,pmkisan_eligible,pmkisan_enrolled,pmkisan_uptake_rate,pmkisan_gap_count,ab_eligible,ab_enrolled,ab_uptake_rate,ab_gap_count,combined_gap_score,pmkisan_gap_tier,ab_gap_tier,pmkisan_gap_rate,ab_gap_rate,priority_score,digital_access_index,gender_literacy_gap,log_population,state_avg_pmkisan_uptake,state_avg_ab_uptake,state_total_pmkisan_gap,state_total_ab_gap,pmkisan_residual,ab_residual,pmkisan_std_residual,pmkisan_anomalous,ab_std_residual,ab_anomalous,dual_anomalous,cluster_id,district_segment,pca_1,pca_2,recommended_intervention
D0568,CHH_Dist_22,Chhattisgarh,0.5423,98.34,0.5684,0.6494,0.4765,0.2148,0.3696,0.5069,0.7,0.3121,20.15,498476,320531,0.643,177945,327111,224692,0.6869,102419,0.335,Moderate,Moderate,0.357,0.3131,0.3363,0.447,0.1729,4.5985,0.6753242424242424,0.6709848484848484,3218323,1883304,-0.054389067200752095,-0.04591199226894216,-0.9580986145507507,False,-0.759493398577972,False,False,1,Low Coverage,0.7031477193462676,0.9062467872712232,Increase enrollment drives and improve local service access
D0569,CHH_Dist_23,Chhattisgarh,0.424,29.2,0.7195,0.5954,0.4958,0.1501,0.2803,0.556,1.143,0.3934,13.59,162381,104037,0.6407,58344,73669,43824,0.5949,29845,0.3822,Moderate,High,0.3592999999999999,0.4051,0.2657,0.4742,0.0996,3.4078,0.6753242424242424,0.6709848484848484,3218323,1883304,-0.0311360604239741,-0.07164183312392203,-0.5484818528819151,False,-1.1851260777555603,False,False,1,Low Coverage,2.0519334399917404,-1.079472342638743,Increase enrollment drives and improve local service access
D0570,CHH_Dist_24,Chhattisgarh,0.467,147.41125000000002,0.7427,0.6707,0.5795,0.3829,0.5986,0.5982,1.718,0.2139,18.53,1196323,802595,0.6709,393728,1077546,780408,0.7242,297138,0.3024,Moderate,Moderate,0.3290999999999999,0.2758,0.5259,0.3966,0.0912,5.0,0.6753242424242424,0.6709848484848484,3218323,1883304,0.02208049701386705,0.03778761419635901,0.3889622434498079,False,0.6250968888913279,False,False,2,Critical Priority,2.8444835941965074,0.3055578393070769,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0571,CHH_Dist_25,Chhattisgarh,0.4571,14.78,0.6915,0.5514,0.4685,0.3662,0.3077,0.5457,1.64,0.2768,11.69,80621,57196,0.7094,23425,40913,23569,0.5761,17344,0.3572,Moderate,High,0.2905999999999999,0.4239,0.2485,0.3866,0.0829,2.7587,0.6753242424242424,0.6709848484848484,3218323,1883304,0.086475173295529,-0.04217624111237439,1.5233161367084345,False,-0.6976952015944502,False,False,1,Low Coverage,2.250727006250671,-1.4751109486726144,Increase enrollment drives and improve local service access
D0572,CHH_Dist_26,Chhattisgarh,0.529,23.49,0.7809,0.5643,0.4769,0.1817,0.243,0.6475,2.177,0.3595,17.57,152139,111848,0.7352,40291,51391,34739,0.676,16652,0.2944,Moderate,Moderate,0.2648,0.3239999999999999,0.2092,0.4414,0.0874,3.1983,0.6753242424242424,0.6709848484848484,3218323,1883304,0.05132184257947758,-0.03371990800725033,0.9040674680088325,False,-0.5578073672375011,False,False,1,Low Coverage,0.5931573420072298,-1.8599284871677109,Increase enrollment drives and improve local service access
D0573,CHH_Dist_27,Chhattisgarh,0.543,113.93,0.7982,0.7402,0.5754,0.2357,0.4913,0.5928,1.481,0.3837,16.3,675394,496647,0.7353,178747,503785,392769,0.7796,111016,0.2425,Moderate,Low,0.2647,0.2204,0.3389,0.5263,0.1648,4.7443,0.6753242424242424,0.6709848484848484,3218323,1883304,0.033635619458379895,0.06946494022290495,0.5925132027663935,False,1.1491150987921925,False,False,1,Low Coverage,0.3226871300615118,1.194121002361322,Increase enrollment drives and improve local service access
D0574,CHH_Dist_28,Chhattisgarh,0.5277,15.14,0.7078,0.6669,0.4885,0.3028,0.4416,0.66,1.615,0.3682,14.52,99950,69977,0.7001,29973,60182,35299,0.5865,24883,0.3567,Moderate,High,0.2999,0.4135,0.2931,0.4877,0.1784,2.7813,0.6753242424242424,0.6709848484848484,3218323,1883304,0.021437839063692454,-0.09527410659368007,0.37764140778591676,False,-1.5760600104092384,False,False,1,Low Coverage,1.469358279122953,1.2642452836381213,Increase enrollment drives and improve local service access
D0575,CHH_Dist_29,Chhattisgarh,0.5711,75.41,0.6806,0.7155,0.6126,0.3599,0.4003,0.5044,1.586,0.4141,11.28,380392,288599,0.7587,91793,271663,151744,0.5586,119919,0.3414,Low,High,0.2412999999999999,0.4414,0.3257,0.5347,0.1029,4.3361,0.6753242424242424,0.6709848484848484,3218323,1883304,0.061819554353168216,-0.10906084097733981,1.0889914540959251,False,-1.8041253422510066,False,False,1,Low Coverage,1.3297272280871144,-0.2469396323593416,Increase enrollment drives and improve local service access
D0576,CHH_Dist_30,Chhattisgarh,0.4379,29.26,0.7474,0.5447,0.4901,0.2892,0.3732,0.5715,1.383,0.3518,13.73,167220,97882,0.5854,69338,98296,69136,0.7033,29160,0.3556,High,Moderate,0.4145999999999999,0.2966999999999999,0.2863,0.429,0.0546,3.4098,0.6753242424242424,0.6709848484848484,3218323,1883304,-0.047580168480178986,0.06472948797841005,-0.8381554574689081,False,1.070779471405217,False,False,1,Low Coverage,2.5399677565274463,-1.892001745929095,Increase enrollment drives and improve local service access
D0577,CHH_Dist_31,Chhattisgarh,0.3165,98.28,0.7131,0.6248,0.4664,0.2206,0.3251,0.6175,1.284,0.144,13.68,606903,352383,0.5806,254520,287574,156820,0.5453,130754,0.437,High,High,0.4194,0.4547,0.398,0.3363,0.1584,4.5979,0.6753242424242424,0.6709848484848484,3218323,1883304,-0.04488672295507412,-0.09051777214847212,-0.7907086715837089,False,-1.4973789418247552,False,False,2,Critical Priority,3.939943288613648,0.8317523878328356,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0578,CHH_Dist_32,Chhattisgarh,0.4727,78.05,0.7006,0.621,0.499,0.159,0.2185,0.6507,1.96,0.3191,13.0,507881,368727,0.726,139154,153454,98657,0.6429,54797,0.3155,Moderate,Moderate,0.274,0.3571,0.255,0.4399,0.122,4.3701,0.6753242424242424,0.6709848484848484,3218323,1883304,0.042076449215919354,-0.03283286952601261,0.7412038811062869,False,-0.543133643935798,False,False,1,Low Coverage,1.015036788001717,-0.8171424753078247,Increase enrollment drives and improve local service access
D0579,CHH_Dist_33,Chhattisgarh,0.4234,33.45,0.6168,0.669,0.5081,0.358,0.315,0.458,1.596,0.3638,12.33,153213,96946,0.6328,56267,94818,47432,0.5002,47386,0.4335,Moderate,High,0.3671999999999999,0.4998,0.3017,0.4859,0.1609,3.5395,0.6753242424242424,0.6709848484848484,3218323,1883304,-0.05544450873990392,-0.17166486320357544,-0.9766909002516215,False,-2.8397445618813015,True,False,2,Critical Priority,2.3113670622471987,0.7252375196117085,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0580,HAR_Dist_01,Haryana,0.5726,94.15,0.6064,0.7786,0.6425,0.1311,0.2872,0.4898,1.845,0.3351,15.54,461077,307783,0.6675,153294,243373,197566,0.8118,45807,0.2603,Moderate,Low,0.3325,0.1882,0.2552,0.5125,0.1361,4.5555,0.7718363636363637,0.7637499999999999,1831841,972080,-0.0888142079190356,0.0663887358800449,-1.5645197452193047,False,1.0982273726096252,False,False,3,Medium Coverage,-0.6875357987749003,-0.0146197557559215,Maintain monitoring and targeted awareness programs
D0581,HAR_Dist_02,Haryana,0.6424,88.48,0.4455,0.8429,0.6684,0.2673,0.2642,0.4031,1.95,0.4384,13.31,356645,277594,0.7783,79051,210403,129415,0.6151,80988,0.3033,Low,Moderate,0.2217,0.3849,0.2528,0.6002,0.1745,4.494,0.7718363636363637,0.7637499999999999,1831841,972080,-0.024582527546351263,-0.14820366559020914,-0.4330371303739008,False,-2.451640630217876,True,False,3,Medium Coverage,-1.3528165301694666,0.999692772862415,Maintain monitoring and targeted awareness programs
D0582,HAR_Dist_03,Haryana,0.6401,83.33,0.6653,0.7157,0.5674,0.1789,0.432,0.5529,1.797,0.1939,18.1,460759,322261,0.6994,138498,323990,207165,0.6394,116825,0.3306,Moderate,Moderate,0.3006,0.3606,0.3451,0.4026,0.1483,4.4347,0.7718363636363637,0.7637499999999999,1831841,972080,0.005912946968694821,-0.07954505525864852,0.10416038719111725,False,-1.3158641429577085,False,False,1,Low Coverage,1.1487993418353706,0.7873488995069574,Increase enrollment drives and improve local service access
D0583,HAR_Dist_04,Haryana,0.6664,41.51,0.5527,0.7034,0.569,0.2151,0.3573,0.4741,2.244,0.3438,14.23,196790,151209,0.7684,45581,133494,114620,0.8586,18874,0.1865,Low,Low,0.2316,0.1413999999999999,0.2028,0.4876,0.1344,3.7497,0.7718363636363637,0.7637499999999999,1831841,972080,0.039553483983943205,0.1409729140195244,0.6967602159043653,False,2.332026825341996,False,False,3,Medium Coverage,-1.6154856354813605,-0.248459512723035,Maintain monitoring and targeted awareness programs
D0584,HAR_Dist_05,Haryana,0.5202,13.09,0.7168,0.6268,0.523,0.2827,0.4232,0.5539,1.459,0.329,9.26,72517,54245,0.748,18272,49862,34101,0.6839,15761,0.284,Moderate,Moderate,0.252,0.3161,0.2517,0.4481,0.1038,2.6455,0.7718363636363637,0.7637499999999999,1831841,972080,0.11112112667163077,0.07426637070371278,1.9574705541165884,False,1.228542162913953,False,False,1,Low Coverage,1.3345907528709864,-0.588149405965893,Increase enrollment drives and improve local service access
D0585,HAR_Dist_06,Haryana,0.657,139.88,0.5777,0.7193,0.5535,0.1761,0.2845,0.4643,1.63,0.2522,22.09,649465,547088,0.8424,102377,358220,292122,0.8155,66098,0.1711,Low,Low,0.1575999999999999,0.1845,0.2087,0.439,0.1658,4.9479,0.7718363636363637,0.7637499999999999,1831841,972080,0.09942193980302672,0.031031204071711782,1.7513818067438423,False,0.5133298181509895,False,False,3,Medium Coverage,-2.333070996708715,0.1582607211117121,Maintain monitoring and targeted awareness programs
D0586,HAR_Dist_07,Haryana,0.7447,137.47,0.606,0.8036,0.6484,0.2056,0.3205,0.4343,1.996,0.3283,19.85,597055,452486,0.7579,144569,396563,327319,0.8254,69244,0.2084,Low,Low,0.2420999999999999,0.1745999999999999,0.2493,0.5184,0.1552,4.9307,0.7718363636363637,0.7637499999999999,1831841,972080,-0.018429977560938005,0.032776812081926954,-0.3246559809929335,False,0.5422063206668588,False,False,3,Medium Coverage,-2.0808386674685435,0.3781912962750169,Maintain monitoring and targeted awareness programs
D0587,HAR_Dist_08,Haryana,0.5274,28.6,0.7432,0.6196,0.44,0.332,0.2476,0.569,1.637,0.2866,17.01,162735,96960,0.5958,65775,63738,41016,0.6435,22722,0.3803,High,Moderate,0.4042,0.3565,0.2553,0.4198,0.1796,3.3878,0.7718363636363637,0.7637499999999999,1831841,972080,-0.07228115248850497,-0.05019609511059331,-1.273279275074665,False,-0.8303626348333287,False,False,1,Low Coverage,1.4420553445790003,0.4984585064567973,Increase enrollment drives and improve local service access
D0588,HAR_Dist_09,Haryana,0.6541,29.3,0.6513,0.8325,0.6489,0.2106,0.1161,0.4557,1.772,0.3429,13.8,133507,110848,0.8303,22659,30617,24459,0.7989,6158,0.1854,Low,Low,0.1696999999999999,0.2010999999999999,0.1184,0.5387,0.1836,3.4111,0.7718363636363637,0.7637499999999999,1831841,972080,0.059338154536444754,0.054455853944106125,1.0452799905811518,False,0.9008291633735022,False,False,0,High Coverage,-2.852201152806542,0.2249825195774884,Maintain current strategy and monitor performance
D0589,HAR_Dist_10,Haryana,0.6477,50.23,0.6763,0.8233,0.6916,0.1952,0.3246,0.5585,2.014,0.4174,18.64,280522,213716,0.7619,66806,146734,104747,0.7139,41987,0.2621,Low,Moderate,0.2380999999999999,0.2861,0.2377,0.5798,0.1317,3.9363,0.7718363636363637,0.7637499999999999,1831841,972080,-0.02706891161344549,-0.07814614573502376,-0.4768363946843225,False,-1.292722856860239,False,False,3,Medium Coverage,-1.262242711337917,0.0056324596070867,Maintain monitoring and targeted awareness programs
D0590,HAR_Dist_11,Haryana,0.6361,67.11,0.5735,0.6956,0.5329,0.355,0.2853,0.5053,1.601,0.4558,15.17,339086,260969,0.7696,78117,172296,121069,0.7027,51227,0.2638,Low,Moderate,0.2304,0.2973,0.2333,0.5517,0.1627,4.2211,0.7718363636363637,0.7637499999999999,1831841,972080,0.03399934681789696,-0.024391341248008236,0.5989204955765658,False,-0.4034907165826361,False,False,3,Medium Coverage,-1.1193181973713306,0.2490414733812347,Maintain monitoring and targeted awareness programs
D0591,HAR_Dist_12,Haryana,0.5782,106.38,0.6176,0.6719,0.5353,0.2599,0.2931,0.5258,1.381,0.218,18.57,559353,461920,0.8258,97433,280592,224195,0.799,56397,0.1876,Low,Low,0.1742,0.2009999999999999,0.2131,0.3996,0.1366,4.6764,0.7718363636363637,0.7637499999999999,1831841,972080,0.13441609139320276,0.08014187580373189,2.367826432134453,False,1.325736972292601,False,False,3,Medium Coverage,-1.2221832766926954,-0.4623703582024039,Maintain monitoring and targeted awareness programs
D0592,HAR_Dist_13,Haryana,0.5985,12.36,0.601,0.665,0.4954,0.2136,0.3987,0.5699,1.845,0.5599,18.16,70429,56258,0.7988,14171,44345,31098,0.7013,13247,0.25,Low,Moderate,0.2012,0.2986999999999999,0.2286,0.6019,0.1696,2.5923,0.7718363636363637,0.7637499999999999,1831841,972080,0.04128305565591894,-0.06563880345323037,0.7272277401325169,False,-1.085821709091946,False,False,3,Medium Coverage,-1.2827821474893115,0.5621168824212939,Maintain monitoring and targeted awareness programs
D0593,HAR_Dist_14,Haryana,0.7272,48.14,0.7436,0.8195,0.6372,0.2117,0.3074,0.5536,1.923,0.4037,17.24,266517,215669,0.8092,50848,133192,91707,0.6885,41485,0.2511,Low,Moderate,0.1907999999999999,0.3115,0.2228,0.57,0.1823,3.8947,0.7718363636363637,0.7637499999999999,1831841,972080,0.04119802417991414,-0.07949706997756889,0.7257298556578178,False,-1.3150703524378942,False,False,3,Medium Coverage,-1.5407539107708883,0.9521882878926008,Maintain monitoring and targeted awareness programs
D0594,HAR_Dist_15,Haryana,0.6675,110.02,0.4751,0.8282,0.6291,0.2214,0.2779,0.377,1.946,0.4776,17.35,414707,358718,0.865,55989,275186,182636,0.6637,92550,0.2357,Low,Moderate,0.135,0.3363,0.2261,0.6178,0.1991,4.7097,0.7718363636363637,0.7637499999999999,1831841,972080,0.04539965296931503,-0.14274360783143214,0.7997442657068315,False,-2.3613183066002836,True,False,0,High Coverage,-2.610404100034421,1.2941147704744564,Maintain current strategy and monitor performance
D0595,HAR_Dist_16,Haryana,0.7108,9.16,0.711,0.7195,0.616,0.2533,0.2199,0.5397,2.201,0.4688,17.17,49428,35715,0.7226,13713,18123,14640,0.8078,3483,0.2348,Moderate,Low,0.2774,0.1922,0.1655,0.5691,0.1035,2.3185,0.7718363636363637,0.7637499999999999,1831841,972080,-0.04067111677827251,0.044353892874241185,-0.7164480408106986,False,0.7337187339173432,False,False,3,Medium Coverage,-1.7505052975220805,-1.410799376464274,Maintain monitoring and targeted awareness programs
D0596,HAR_Dist_17,Haryana,0.6163,37.94,0.6256,0.7649,0.6117,0.1493,0.3461,0.4704,1.483,0.3282,21.95,178492,141683,0.7938,36809,118188,101136,0.8557,17052,0.1752,Low,Low,0.2062,0.1442999999999999,0.1915,0.5029,0.1532,3.662,0.7718363636363637,0.7637499999999999,1831841,972080,0.032109796236492016,0.060286243174730525,0.5656348393345731,False,0.9972776491167988,False,False,3,Medium Coverage,-2.28503191230461,0.1454882433510406,Maintain monitoring and targeted awareness programs
D0597,HAR_Dist_18,Haryana,0.61,147.41125000000002,0.6178,0.7571,0.5509,0.2448,0.3623,0.6408,1.958,0.3604,19.91,1041951,715854,0.687,326097,530206,442806,0.8352,87400,0.2389,Moderate,Low,0.3129999999999999,0.1647999999999999,0.3391,0.5191,0.2062,5.0,0.7718363636363637,0.7637499999999999,1831841,972080,-0.0698361252887697,0.05455924191664674,-1.23020853874529,False,0.9025394459980712,False,False,3,Medium Coverage,-1.004294743656074,1.6993552722812757,Maintain monitoring and targeted awareness programs
D0598,HAR_Dist_19,Haryana,0.7311,62.29,0.5785,0.8181,0.5901,0.2786,0.1994,0.4883,1.633,0.5393,15.62,304176,245391,0.8067,58785,111780,91770,0.821,20010,0.1861,Low,Low,0.1933,0.179,0.16,0.6508,0.228,4.1477,0.7718363636363637,0.7637499999999999,1831841,972080,0.0009271655914552257,0.037595972791396925,0.016332621872904424,False,0.6219266848820955,False,False,0,High Coverage,-3.5933357873079395,1.3745752760832288,Maintain current strategy and monitor performance
D0599,HAR_Dist_20,Haryana,0.7539,14.01,0.529,0.8293,0.6097,0.3194,0.4245,0.4241,1.312,0.5346,24.05,59431,53975,0.9082,5456,53539,44256,0.8266,9283,0.1326,Low,Low,0.0917999999999999,0.1734,0.1852,0.6525,0.2196,2.7087,0.7718363636363637,0.7637499999999999,1831841,972080,0.08560495607916807,-0.028352045617709876,1.5079866973143765,False,-0.4690101740020632,False,False,0,High Coverage,-4.347517547670972,1.796115552117795,Maintain current strategy and monitor performance
D0600,HAR_Dist_21,Haryana,0.6555,147.41125000000002,0.6022,0.7877,0.5847,0.2622,0.2972,0.512,1.282,0.3667,19.67,1024026,796211,0.7775,227815,534981,448254,0.8379,86727,0.1923,Low,Low,0.2225,0.1621,0.2687,0.5351,0.203,5.0,0.7718363636363637,0.7637499999999999,1831841,972080,0.015038897324771039,0.058498429750352354,0.26491990822388345,False,0.9677029688077887,False,False,3,Medium Coverage,-2.231378558091928,1.3056761368711625,Maintain monitoring and targeted awareness programs
D0601,HAR_Dist_22,Haryana,0.7068,21.16,0.5521,0.7596,0.5516,0.2859,0.3218,0.6012,2.108,0.463,19.4,127208,97482,0.7663,29726,61278,52523,0.8571,8755,0.1883,Low,Low,0.2337,0.1429,0.1844,0.5816,0.208,3.0983,0.7718363636363637,0.7637499999999999,1831841,972080,-0.02109157804088191,0.057464970103113244,-0.37154179580031677,False,0.950607091652716,False,False,0,High Coverage,-2.9689362656768163,1.2014425408137632,Maintain current strategy and monitor performance
D0602,UTT_Dist_01,Uttarakhand,0.6938,147.41125000000002,0.4345,0.8602,0.6629,0.2018,0.1904,0.4193,2.023,0.5042,18.78,635556,584711,0.92,50845,259786,185404,0.7137,74382,0.1832,Low,Moderate,0.0799999999999999,0.2863,0.1712,0.6466,0.1973,5.0,0.7832153846153846,0.7603923076923077,873275,460771,0.06298831307026642,-0.13081101424523567,1.1095798952152085,False,-2.163924867353763,True,False,0,High Coverage,-4.078942444559531,0.8675573837320424,Maintain current strategy and monitor performance
D0603,UTT_Dist_02,Uttarakhand,0.6855,28.03,0.6814,0.8285,0.6069,0.2329,0.3032,0.5154,1.917,0.4659,19.75,144463,122847,0.8504,21616,76491,61205,0.8002,15286,0.1747,Low,Low,0.1495999999999999,0.1997999999999999,0.1729,0.6109,0.2216,3.3683,0.7832153846153846,0.7603923076923077,873275,460771,0.051570850203364826,-0.009817189404573434,0.9084538984393867,False,-0.16239962974594704,False,False,0,High Coverage,-3.1713610494204705,1.5535036575260657,Maintain current strategy and monitor performance
D0604,UTT_Dist_03,Uttarakhand,0.7267,52.17,0.7731,0.6717,0.6009,0.245,0.2547,0.6125,2.228,0.4344,17.15,319548,236019,0.7386,83529,119593,91721,0.7669,27872,0.2472,Moderate,Low,0.2613999999999999,0.2330999999999999,0.2116,0.5293,0.0708,3.9735,0.7832153846153846,0.7603923076923077,873275,460771,0.006850412684167084,0.027088058206517607,0.12067445241432083,False,0.44810082009965513,False,False,3,Medium Coverage,-0.866835271958921,-2.0184779919740388,Maintain monitoring and targeted awareness programs
D0605,UTT_Dist_04,Uttarakhand,0.6359,65.34,0.5202,0.8078,0.7126,0.2322,0.1578,0.3837,1.791,0.3477,13.75,250706,208416,0.8313,42290,92817,64899,0.6992,27918,0.2347,Low,Moderate,0.1686999999999999,0.3007999999999999,0.1641,0.5317,0.0952,4.1948,0.7832153846153846,0.7603923076923077,873275,460771,0.05370200922335211,-0.04635804737830884,0.9459956436746875,False,-0.7668722095209028,False,False,3,Medium Coverage,-1.9438212265523576,-1.3704929495341038,Maintain monitoring and targeted awareness programs
D0606,UTT_Dist_05,Uttarakhand,0.4617,26.25,0.5306,0.7475,0.6632,0.3482,0.3747,0.4231,1.538,0.3186,11.55,111065,72884,0.6562,38181,88530,59453,0.6716,29077,0.3361,Moderate,Moderate,0.3438,0.3284,0.2688,0.4902,0.0843,3.3051,0.7832153846153846,0.7603923076923077,873275,460771,-0.054403755337201654,-0.006771416719416057,-0.9583573555791767,False,-0.11201531546059292,False,False,1,Low Coverage,1.0911569377072576,-0.6756077205097296,Increase enrollment drives and improve local service access
D0607,UTT_Dist_06,Uttarakhand,0.6779,89.5,0.5732,0.8063,0.6801,0.2682,0.1976,0.5228,1.707,0.4705,18.9,467886,394643,0.8435,73243,159125,124925,0.7851,34200,0.1857,Low,Low,0.1564999999999999,0.2148999999999999,0.1686,0.6048,0.1262,4.5053,0.7832153846153846,0.7603923076923077,873275,460771,0.0348829701816169,-0.021507437275832486,0.6144860929316291,False,-0.35578409526746846,False,False,0,High Coverage,-3.1337435863256204,-0.7933120295814734,Maintain current strategy and monitor performance
D0608,UTT_Dist_07,Uttarakhand,0.55,25.91,0.523,0.8291,0.7246,0.2325,0.2587,0.5471,1.646,0.459,15.02,141741,119118,0.8404,22623,60310,42832,0.7102,17478,0.2247,Low,Moderate,0.1595999999999999,0.2897999999999999,0.1806,0.607,0.1045,3.2925,0.7832153846153846,0.7603923076923077,873275,460771,0.04008377408590924,-0.060283747249602615,0.7061016192074983,False,-0.9972363605877206,False,False,3,Medium Coverage,-2.0300748598963336,-0.8171955827938251,Maintain monitoring and targeted awareness programs
D0609,UTT_Dist_08,Uttarakhand,0.6588,20.2,0.5394,0.7789,0.5968,0.1913,0.3336,0.3354,0.937,0.4026,22.9,67768,49897,0.7363,17871,60668,48312,0.7963,12356,0.2337,Moderate,Low,0.2637,0.2037,0.2034,0.5531,0.1821,3.054,0.7832153846153846,0.7603923076923077,873275,460771,-0.047094404030826986,-0.01982157877246382,-0.8295984023496483,False,-0.3278959915070348,False,False,3,Medium Coverage,-2.3305337641167783,0.8394218712073012,Maintain monitoring and targeted awareness programs
D0610,UTT_Dist_09,Uttarakhand,0.7319,147.41125000000002,0.6549,0.7318,0.5465,0.3224,0.4865,0.6899,1.627,0.5362,18.58,1379709,1071377,0.7765,308332,875627,730412,0.8342,145215,0.1947,Low,Low,0.2235,0.1657999999999999,0.3718,0.6144,0.1853,5.0,0.7832153846153846,0.7603923076923077,873275,460771,0.02385356269728134,0.06934738056143674,0.42019594283493905,False,1.1471703827733122,False,False,3,Medium Coverage,-1.5219683802383337,1.4992259385165585,Maintain monitoring and targeted awareness programs
D0611,UTT_Dist_10,Uttarakhand,0.5834,9.74,0.5402,0.7365,0.587,0.2458,0.1876,0.5502,1.941,0.2634,18.56,53591,38039,0.7098,15552,16448,13780,0.8378,2668,0.2262,Moderate,Low,0.2902,0.1622,0.1527,0.4526,0.1495,2.374,0.7832153846153846,0.7603923076923077,873275,460771,-0.04136884109060157,0.07268839998899812,-0.7287389060780353,False,1.202438779424203,False,False,3,Medium Coverage,-1.843832017968801,-0.410219218047094,Maintain monitoring and targeted awareness programs
D0612,UTT_Dist_11,Uttarakhand,0.6034,61.12,0.6238,0.601,0.5238,0.2707,0.1896,0.4962,1.368,0.2777,13.55,303253,231966,0.7649,71287,104285,73576,0.7055,30709,0.2648,Low,Moderate,0.2350999999999999,0.2945,0.1961,0.407,0.0772,4.1291,0.7832153846153846,0.7603923076923077,873275,460771,0.0973644413088578,0.04238202120990886,1.71513763933743,False,0.7010992931592518,False,False,1,Low Coverage,-0.0848202391265087,-2.1091913994870324,Increase enrollment drives and improve local service access
D0613,UTT_Dist_12,Uttarakhand,0.6368,33.89,0.6889,0.7199,0.6315,0.3093,0.2985,0.597,1.128,0.4079,17.02,202330,144881,0.7161,57449,91036,66560,0.7312,24476,0.2764,Moderate,Moderate,0.2839,0.2688,0.2268,0.5327,0.0884,3.5522,0.7832153846153846,0.7603923076923077,873275,460771,-0.008780395933851048,0.0030187816346805008,-0.15467235627332038,False,0.049937818203178906,False,False,3,Medium Coverage,-0.5074067306289268,-1.252863302866153,Maintain monitoring and targeted awareness programs
D0614,UTT_Dist_13,Uttarakhand,0.6541,59.03,0.645,0.7904,0.6078,0.3039,0.2159,0.5903,1.824,0.3721,13.63,348450,277993,0.7978,70457,114685,95551,0.8332,19134,0.1845,Low,Low,0.2022,0.1667999999999999,0.1678,0.5394,0.1826,4.0948,0.7832153846153846,0.7603923076923077,873275,460771,0.0488618954374056,0.10616657685877084,0.8607339072403247,False,1.7562473395072566,False,False,3,Medium Coverage,-2.3508547883193995,0.4830088442791777,Maintain monitoring and targeted awareness programs
D0615,HIM_Dist_01,Himachal Pradesh,0.766,19.72,0.5667,0.8763,0.7054,0.2946,0.2555,0.3992,2.409,0.2558,17.76,78741,64399,0.8179,14342,45359,36685,0.8088,8674,0.1867,Low,Low,0.1821,0.1912,0.1588,0.504,0.1709,3.0311,0.8238333333333333,0.8578583333333333,463819,163683,0.02805707928124679,0.019973369090506954,0.49424360760682173,False,0.3304069638868935,False,False,0,High Coverage,-2.967577307645834,0.5516969454293135,Maintain current strategy and monitor performance
D0616,HIM_Dist_02,Himachal Pradesh,0.7361,38.54,0.6976,0.7559,0.6429,0.3177,0.1423,0.5935,2.197,0.4995,15.55,228761,200251,0.8754,28510,49371,43446,0.88,5925,0.1223,Low,Low,0.1246,0.12,0.1028,0.6021,0.113,3.6773,0.8238333333333333,0.8578583333333333,463819,163683,0.09616142221681878,0.11693572162010091,1.6939456795432704,False,1.9343945718609714,False,False,0,High Coverage,-3.700947731258588,-1.6218779935419874,Maintain current strategy and monitor performance
D0617,HIM_Dist_03,Himachal Pradesh,0.7767,35.4,0.5855,0.9291,0.7834,0.2069,0.1824,0.4639,1.756,0.5539,17.34,164212,142896,0.8702,21316,58111,50215,0.8641,7896,0.1328,Low,Low,0.1298,0.1359,0.1174,0.704,0.1457,3.5946,0.8238333333333333,0.8578583333333333,463819,163683,0.00562803346815266,0.028201812063331166,0.09914145150816886,False,0.4665249541893993,False,False,0,High Coverage,-4.772404528878846,-0.3126031328551623,Maintain current strategy and monitor performance
D0618,HIM_Dist_04,Himachal Pradesh,0.8871,55.26,0.464,0.7436,0.5455,0.2733,0.1161,0.4169,2.348,0.5048,17.59,230331,188965,0.8204,41366,57750,48327,0.8368,9423,0.1714,Low,Low,0.1795999999999999,0.1632,0.12,0.6003,0.1981,4.03,0.8238333333333333,0.8578583333333333,463819,163683,0.0040269864508044595,0.02798556343055658,0.07093797224110653,False,0.46294768818705156,False,False,0,High Coverage,-4.4781922430178,0.1571410976828563,Maintain current strategy and monitor performance
D0619,HIM_Dist_05,Himachal Pradesh,0.7742,47.66,0.5981,0.9117,0.6554,0.175,0.2113,0.4878,2.017,0.4805,24.47,232445,199994,0.8604,32451,90641,79764,0.88,10877,0.1298,Low,Low,0.1395999999999999,0.12,0.1294,0.653,0.2563,3.8849,0.8238333333333333,0.8578583333333333,463819,163683,-0.011604191425563681,-0.019458645851851974,-0.2044153411713215,False,-0.3218922189912064,False,False,0,High Coverage,-5.253133817860164,2.008130204925226,Maintain current strategy and monitor performance
